Farmer_ID,District,Crop_Type,Year,Rainfall_mm,Fertilizer_kg_per_acre,Soil_Health_Index,Yield_ton_per_acre,Average_Price_INR,Temperature_C,Humidity_%,Soil_Moisture_%,Claim_Amount_INR,Fraud_Flag,Transport_Time_days,Storage_Duration_days,Quality_Score,Irrigation_Level_%,Pesticide_Litre_per_acre,Seed_Quality_Index,Sensor_Temperature_C,Sensor_Soil_Moisture_%,NDVI_Index,PH_Value,Expected_Yield_ton_per_acre,Yield_Variance,Market_Demand_Index,Export_Potential_Score,Claim_to_Yield_Ratio,Weather_Anomaly_Flag,Spoilage_Rate_%,Transport_Cost_INR,Revenue_per_Acre,Cost_of_Cultivation_INR,Profit_per_Acre,Sustainability_Score,Humidity_
32,Maharashtra,Sugarcane,2025,915,53,0.7876414962520695,3.12588134261579,3234,31.254812499028624,67,47,35000,0,3,11,89,73,4.1,0.89,31.479123781333946,44.50483978997029,0.53,6.83,2.29,1.01,1.36,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.68,63.662293620516586
33,Maharashtra,Sugarcane,2025,938,56,0.8070761480959074,3.754042265078086,3090,32.54258128781045,67,47,35000,0,3,11,89,82,2.09,0.75,32.26461166118716,48.15137118615616,0.89,5.7,2.29,1.01,1.14,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.76,71.16489151115515
34,Tamil Nadu,Cotton,2024,1077,56,0.8778704857965522,3.5218795017813838,6226,29.423831093882562,65,45,40000,1,5,14,92,67,4.45,0.83,29.682132702100517,46.76886782124989,0.83,6.39,2.84,1.06,0.62,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.79,63.27838198850034
35,Maharashtra,Sugarcane,2025,928,51,0.8362076142576598,2.818275069723506,2807,30.594027126574723,67,47,35000,0,3,11,89,64,1.79,0.97,31.03317565785571,47.40985162001283,0.79,7.29,2.29,1.01,0.52,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.78,65.72082254962896
36,Tamil Nadu,Cotton,2024,1089,60,0.8405405285956167,4.30413535257819,6061,30.385868301654174,65,45,40000,1,5,14,92,89,4.88,0.71,30.816531771933306,45.85218987692573,0.48,5.63,2.84,1.06,1.0,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.66,67.59823658428388
37,Tamil Nadu,Cotton,2024,1175,56,0.8853823440633726,3.468648666147872,6351,31.257535682676327,65,45,40000,1,5,14,92,58,2.3,0.8,30.319968092068358,46.33471269156903,0.32,5.6,2.84,1.06,1.3,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.62,63.38823482422807
38,Tamil Nadu,Cotton,2024,1020,60,0.8812979349820907,4.391889195947492,6105,29.528493977839894,65,45,40000,1,5,14,92,73,4.69,0.77,29.484110543023,42.05518230969978,0.63,7.94,2.84,1.06,1.14,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.78,69.52062446639003
39,Karnataka,Maize,2023,713,36,0.6781392982172163,3.251396861979106,1889,25.529074860393926,58,38,20000,1,4,9,85,52,3.83,0.77,27.2903455808189,36.591214206090356,0.61,7.89,1.96,0.84,0.57,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.7,60.379277689988
40,Telangana,Wheat,2021,883,43,0.8122228112577011,2.837020910036321,1515,26.78675278925129,60,40,25000,0,2,10,88,96,1.02,0.8,28.02418611659856,37.56204860696855,0.82,7.15,2.09,1.11,0.59,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.77,60.9742924257342
41,Andhra Pradesh,Rice,2022,952,51,0.8452848655882206,3.537584625692566,2026,27.949933220677536,62,42,30000,0,3,12,90,88,4.64,0.87,28.60175661963354,42.798608743639605,0.52,6.4,2.44,1.06,0.93,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.68,65.80895160544753
42,Maharashtra,Sugarcane,2025,808,57,0.8232859187331831,2.984920297467144,2701,31.199590371978147,67,47,35000,0,3,11,89,98,1.56,0.94,31.64156012994347,45.952398188955605,0.72,6.52,2.29,1.01,1.46,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.73,62.49605908349483
43,Tamil Nadu,Cotton,2024,1071,57,0.9176192478269556,3.8281551730301198,5909,30.571180282025235,65,45,40000,1,5,14,92,73,4.69,0.77,29.484110543023,42.05518230969978,0.63,7.94,2.84,1.06,1.14,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.78,62.570626921892085
44,Tamil Nadu,Cotton,2024,1178,63,0.9022784600621521,3.4614251292598324,6333,30.403781938150875,65,45,40000,1,5,14,92,58,2.3,0.8,30.319968092068358,46.33471269156903,0.32,5.6,2.84,1.06,1.3,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.62,64.6503633422091
45,Maharashtra,Sugarcane,2025,769,51,0.7731841291714727,3.0239245877965892,2824,32.78431944626816,67,47,35000,0,3,11,89,82,2.09,0.75,32.26461166118716,48.15137118615616,0.89,5.7,2.29,1.01,1.14,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.76,64.26978539471521
46,Telangana,Wheat,2021,811,47,0.8005562711649692,3.0632727963988997,1580,27.450007938126053,60,40,25000,0,2,10,88,52,4.76,0.79,27.289789744182446,37.96977228456768,0.81,6.85,2.09,1.11,1.16,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.76,62.43905187302152
47,Andhra Pradesh,Rice,2022,908,52,0.8007702813389843,3.438647500246055,2184,30.29599060751991,62,42,30000,0,3,12,90,63,1.25,0.8,29.75467870676196,41.95510616291318,0.36,5.79,2.44,1.06,1.38,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.61,66.19208031053725
48,Maharashtra,Sugarcane,2025,820,53,0.7742174650347471,3.777496258208893,2849,30.816350644623043,67,47,35000,0,3,11,89,56,4.09,0.95,32.38187547620493,49.83806332851467,0.78,6.89,2.29,1.01,1.34,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.76,66.23770119930923
49,Karnataka,Maize,2023,796,35,0.6573003592899627,3.1078656456839813,1639,26.876162990072615,58,38,20000,1,4,9,85,68,2.04,0.93,26.569680988754936,37.034178746292206,0.31,5.82,1.96,0.84,0.9,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.55,56.42132600111895
50,Karnataka,Maize,2023,768,35,0.7244028580347677,3.037409944311946,1428,28.203754886165722,58,38,20000,1,4,9,85,51,3.39,0.97,27.971300908221203,38.63857435795754,0.4,7.32,1.96,0.84,0.57,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.62,62.61550732137566
1,Karnataka,Maize,2023,722,38,0.66662553303497,2.4949582714986303,1893,28.318263325713474,58,38,20000,1,4,9,85,51,3.39,0.97,27.971300908221203,38.63857435795754,0.4,7.32,1.96,0.84,0.57,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.62,57.193346804192885
2,Andhra Pradesh,Rice,2022,1044,50,0.8079737404821649,3.5049114512501394,2288,27.534782617597745,62,42,30000,0,3,12,90,91,1.3,0.97,28.08155028310953,42.89779739428329,0.52,5.89,2.44,1.06,0.7,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.66,64.0109758736427
3,Karnataka,Maize,2023,839,39,0.7117194227116966,3.068747131362513,1784,28.741577958671193,58,38,20000,1,4,9,85,64,2.76,0.84,27.94356416544192,36.45111374540271,0.41,6.98,1.96,0.84,0.6,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.61,57.10731543491012
4,Andhra Pradesh,Rice,2022,917,47,0.8669818864633785,3.061946518578988,1957,30.00569327012521,62,42,30000,0,3,12,90,78,3.74,0.97,28.72725920475859,42.17790347013604,0.69,6.22,2.44,1.06,0.97,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.72,62.04637287977435
5,Karnataka,Maize,2023,813,42,0.7227631137699688,2.8768079196382557,1581,28.765337571147608,58,38,20000,1,4,9,85,77,4.95,0.86,27.181785886376485,40.09534046296507,0.48,6.13,1.96,0.84,0.57,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.61,53.07353044554427
6,Andhra Pradesh,Rice,2022,851,51,0.8622603757093957,3.1192104428405734,1787,29.706468934210026,62,42,30000,0,3,12,90,58,2.43,0.7,29.87345997747347,44.35227933106268,0.72,6.55,2.44,1.06,1.31,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.74,63.91720114134689
7,Tamil Nadu,Cotton,2024,1141,57,0.9062212058314177,3.4364610508256184,6103,29.453615727997708,65,45,40000,1,5,14,92,73,4.69,0.77,29.484110543023,42.05518230969978,0.63,7.94,2.84,1.06,1.14,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.78,66.61342678944725
8,Andhra Pradesh,Rice,2022,957,50,0.82917169688924,3.0527439521622175,1715,30.75272469009889,62,42,30000,0,3,12,90,71,4.58,0.85,28.978905520555127,44.391325131162475,0.49,7.09,2.44,1.06,0.66,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.69,57.384008773263446
9,Tamil Nadu,Cotton,2024,1029,58,0.8492023369136344,4.234164108208441,6050,29.102267105236713,65,45,40000,1,5,14,92,67,4.45,0.83,29.682132702100517,46.76886782124989,0.83,6.39,2.84,1.06,0.62,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.79,63.68250107395133
10,Karnataka,Maize,2023,708,39,0.7166685651892513,2.4179724836280614,1553,26.32869008824693,58,38,20000,1,4,9,85,77,4.95,0.86,27.181785886376485,40.09534046296507,0.48,6.13,1.96,0.84,0.57,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.61,62.79031840791667
11,Andhra Pradesh,Rice,2022,989,49,0.8323379565959906,3.045151364412292,1887,29.80323367200696,62,42,30000,0,3,12,90,73,3.19,0.71,28.10295750249998,44.322518545590704,0.88,7.06,2.44,1.06,0.87,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.8,61.207365625686165
12,Tamil Nadu,Cotton,2024,1043,61,0.8902469170457267,3.837899887142912,6228,31.061265198101545,65,45,40000,1,5,14,92,58,2.3,0.8,30.319968092068358,46.33471269156903,0.32,5.6,2.84,1.06,1.3,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.62,65.01945405131842
13,Karnataka,Maize,2023,820,39,0.6989785867988241,3.1439934719420246,1843,28.717613935396614,58,38,20000,1,4,9,85,64,2.76,0.84,27.94356416544192,36.45111374540271,0.41,6.98,1.96,0.84,0.6,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.61,62.09930158159719
14,Karnataka,Maize,2023,672,37,0.7028656603989275,2.5624083764893015,1696,25.819209636224837,58,38,20000,1,4,9,85,88,1.46,0.85,26.275041888291987,38.78683175598358,0.78,6.12,1.96,0.84,0.78,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.7,60.17261875865756
15,Tamil Nadu,Cotton,2024,1077,64,0.8634442527118105,3.8217126175259164,6416,31.191992140876895,65,45,40000,1,5,14,92,58,2.3,0.8,30.319968092068358,46.33471269156903,0.32,5.6,2.84,1.06,1.3,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.62,65.82070131124223
16,Telangana,Wheat,2021,825,44,0.7819312692642304,2.7399225325637513,1958,28.954184213587855,60,40,25000,0,2,10,88,61,4.31,0.98,28.26705942152179,40.9117675570156,0.38,5.56,2.09,1.11,0.96,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.59,62.97804681341073
17,Maharashtra,Sugarcane,2025,847,56,0.7697555905678479,3.249078514134876,3029,30.25517822501439,67,47,35000,0,3,11,89,64,1.79,0.97,31.03317565785571,47.40985162001283,0.79,7.29,2.29,1.01,0.52,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.78,70.64366266455973
18,Karnataka,Maize,2023,685,39,0.7305174397360377,2.8776130806371336,1468,26.548892564840827,58,38,20000,1,4,9,85,68,2.04,0.93,26.569680988754936,37.034178746292206,0.31,5.82,1.96,0.84,0.9,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.55,57.56888071737267
19,Telangana,Wheat,2021,848,44,0.7485776954698709,3.270907053752145,1865,27.131061828240394,60,40,25000,0,2,10,88,96,1.02,0.8,28.02418611659856,37.56204860696855,0.82,7.15,2.09,1.11,0.59,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.77,59.75108364931835
20,Andhra Pradesh,Rice,2022,1005,53,0.7784966289889466,3.3324266921743653,1877,28.217961697416122,62,42,30000,0,3,12,90,88,4.64,0.87,28.60175661963354,42.798608743639605,0.52,6.4,2.44,1.06,0.93,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.68,60.86050935651836
21,Telangana,Wheat,2021,747,42,0.7736246026357158,3.0155331806631356,1861,29.931787518218805,60,40,25000,0,2,10,88,74,2.32,0.74,28.849387236557124,40.46142330775815,0.53,5.54,2.09,1.11,1.13,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.64,64.66706140018461
22,Telangana,Wheat,2021,867,45,0.7958307439506063,2.806623618936598,1539,28.571109653919713,60,40,25000,0,2,10,88,74,2.32,0.74,28.849387236557124,40.46142330775815,0.53,5.54,2.09,1.11,1.13,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.64,61.9716625429035
23,Telangana,Wheat,2021,765,40,0.7737716824933542,3.0667983206462686,1915,28.870704631174,60,40,25000,0,2,10,88,96,1.02,0.8,28.02418611659856,37.56204860696855,0.82,7.15,2.09,1.11,0.59,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.77,55.832230662080725
24,Telangana,Wheat,2021,786,49,0.7576754131951309,2.7994946688729647,1854,29.906470549260035,60,40,25000,0,2,10,88,52,4.76,0.79,27.289789744182446,37.96977228456768,0.81,6.85,2.09,1.11,1.16,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.76,63.62959623313019
25,Tamil Nadu,Cotton,2024,1078,59,0.8858171183890441,4.166595944712052,6154,29.508807129830554,65,45,40000,1,5,14,92,70,2.55,0.79,29.735566265438507,45.29240273619952,0.67,6.6,2.84,1.06,0.89,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.75,64.80559940836268
26,Telangana,Wheat,2021,722,47,0.7647002335412201,3.666274297748186,1642,29.207360673811223,60,40,25000,0,2,10,88,88,1.39,0.89,28.406037917790357,40.331204869596775,0.31,6.86,2.09,1.11,1.2,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.61,55.68753906422487
27,Tamil Nadu,Cotton,2024,1080,59,0.9232867690126633,4.370074456666707,6476,29.73812385321798,65,45,40000,1,5,14,92,58,2.3,0.8,30.319968092068358,46.33471269156903,0.32,5.6,2.84,1.06,1.3,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.62,65.49717255163311
28,Maharashtra,Sugarcane,2025,797,58,0.8422645139603573,3.6650710993753934,2710,33.47813468725992,67,47,35000,0,3,11,89,82,2.09,0.75,32.26461166118716,48.15137118615616,0.89,5.7,2.29,1.01,1.14,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.76,66.17164278975702
29,Maharashtra,Sugarcane,2025,873,55,0.8002371819972096,3.400792149339619,2725,30.722630165245214,67,47,35000,0,3,11,89,60,2.25,0.86,32.219128667959794,48.355734073221434,0.56,7.42,2.29,1.01,1.14,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.71,70.77749404862625
30,Telangana,Wheat,2021,829,47,0.7627883994018259,3.40086569724388,1920,29.79074470825712,60,40,25000,0,2,10,88,52,4.76,0.79,27.289789744182446,37.96977228456768,0.81,6.85,2.09,1.11,1.16,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.76,57.03994603609387
31,Telangana,Wheat,2021,783,49,0.8037132413956639,2.9852058026804142,1720,26.87508683364352,60,40,25000,0,2,10,88,52,4.76,0.79,27.289789744182446,37.96977228456768,0.81,6.85,2.09,1.11,1.16,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.76,63.26464609492183
32,Karnataka,Maize,2023,679,42,0.6536712943483066,2.9307704201726206,1795,26.304882027923725,58,38,20000,1,4,9,85,68,2.04,0.93,26.569680988754936,37.034178746292206,0.31,5.82,1.96,0.84,0.9,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.55,58.57688691185453
33,Tamil Nadu,Cotton,2024,1186,57,0.8774769006043651,3.8556495494398773,6136,31.024768936427122,65,45,40000,1,5,14,92,74,3.17,0.96,30.670604991178475,43.4234945249808,0.74,7.24,2.84,1.06,0.89,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.79,60.54610303213469
34,Tamil Nadu,Cotton,2024,1045,61,0.8636323394270333,3.882017339776932,6136,29.575020566261628,65,45,40000,1,5,14,92,86,3.92,0.83,29.34873285800998,43.4639378602745,0.6,7.34,2.84,1.06,0.82,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.75,69.71845301325484
35,Karnataka,Maize,2023,790,41,0.7420535885102554,3.057776560375158,1518,27.432845507065785,58,38,20000,1,4,9,85,93,2.12,0.89,26.180579540108816,39.27307532808521,0.83,7.59,1.96,0.84,1.44,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.76,58.126152441032
36,Telangana,Wheat,2021,882,49,0.7312003027272683,2.981918355597252,1986,27.778294004277715,60,40,25000,0,2,10,88,70,1.14,0.93,27.99449701178477,42.402508342979985,0.85,7.56,2.09,1.11,0.67,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.79,57.908768542315826
37,Telangana,Wheat,2021,711,45,0.7852814875718349,3.01803961169452,1960,28.969479748359127,60,40,25000,0,2,10,88,52,4.76,0.79,27.289789744182446,37.96977228456768,0.81,6.85,2.09,1.11,1.16,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.76,59.69406841989258
38,Maharashtra,Sugarcane,2025,789,56,0.8240663581066626,3.7246417911286365,2843,30.913325009474445,67,47,35000,0,3,11,89,93,1.35,0.82,32.34427109481176,44.60882925719619,0.86,6.79,2.29,1.01,0.53,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.78,70.57857783517488
39,Telangana,Wheat,2021,765,41,0.7785017987524041,2.7562242948509725,1688,26.233831948947508,60,40,25000,0,2,10,88,52,4.76,0.79,27.289789744182446,37.96977228456768,0.81,6.85,2.09,1.11,1.16,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.76,58.049031243850635
40,Andhra Pradesh,Rice,2022,949,53,0.7785403030162721,3.4856342984133404,1954,28.199717589892266,62,42,30000,0,3,12,90,88,4.64,0.87,28.60175661963354,42.798608743639605,0.52,6.4,2.44,1.06,0.93,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.68,58.92676396486701
41,Telangana,Wheat,2021,777,49,0.8272461390027902,3.612800800407862,1567,27.89723465947372,60,40,25000,0,2,10,88,70,1.3,0.96,27.773470692601073,39.358586348000564,0.69,7.03,2.09,1.11,0.52,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.73,56.290712469308815
42,Tamil Nadu,Cotton,2024,1015,64,0.8818010431376098,4.010363007818157,6235,28.672080208770716,65,45,40000,1,5,14,92,89,4.88,0.71,30.816531771933306,45.85218987692573,0.48,5.63,2.84,1.06,1.0,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.66,62.978593983902115
43,Karnataka,Maize,2023,742,35,0.7114186244319011,2.8464070742121317,1708,26.419189158625557,58,38,20000,1,4,9,85,88,1.46,0.85,26.275041888291987,38.78683175598358,0.78,6.12,1.96,0.84,0.78,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.7,60.800480870400435
44,Telangana,Wheat,2021,861,40,0.7536609782707507,2.9497441792293553,1799,27.599932073174273,60,40,25000,0,2,10,88,61,4.31,0.98,28.26705942152179,40.9117675570156,0.38,5.56,2.09,1.11,0.96,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.59,59.716263651952616
45,Telangana,Wheat,2021,743,42,0.7783498085106804,3.0432754890644484,1856,26.229567374753096,60,40,25000,0,2,10,88,61,4.31,0.98,28.26705942152179,40.9117675570156,0.38,5.56,2.09,1.11,0.96,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.59,57.2748160369354
46,Tamil Nadu,Cotton,2024,1133,57,0.8729149491958322,4.252048415804693,6155,30.333228992736817,65,45,40000,1,5,14,92,89,4.88,0.71,30.816531771933306,45.85218987692573,0.48,5.63,2.84,1.06,1.0,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.66,61.661849996097494
47,Andhra Pradesh,Rice,2022,1041,45,0.7774895842001983,3.559218131768458,2052,30.53737371188515,62,42,30000,0,3,12,90,88,4.64,0.87,28.60175661963354,42.798608743639605,0.52,6.4,2.44,1.06,0.93,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.68,60.327294765103794
48,Karnataka,Maize,2023,759,41,0.6606160353547467,2.81474219375678,1820,25.60697165181221,58,38,20000,1,4,9,85,77,4.95,0.86,27.181785886376485,40.09534046296507,0.48,6.13,1.96,0.84,0.57,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.61,62.39924372885709
49,Telangana,Wheat,2021,721,43,0.8137472519618775,2.7995797135400293,2023,28.391232053606057,60,40,25000,0,2,10,88,61,4.31,0.98,28.26705942152179,40.9117675570156,0.38,5.56,2.09,1.11,0.96,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.59,58.430267125900244
50,Maharashtra,Sugarcane,2025,767,59,0.773981995220659,2.816028156455123,2983,32.658956819643386,67,47,35000,0,3,11,89,53,3.49,0.77,31.22694704248118,47.01582255863115,0.5,7.39,2.29,1.01,1.2,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.69,71.88124075954636
1,Andhra Pradesh,Rice,2022,965,46,0.8544797581188146,3.395418270242378,2192,28.186150358481047,62,42,30000,0,3,12,90,58,2.43,0.7,29.87345997747347,44.35227933106268,0.72,6.55,2.44,1.06,1.31,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.74,62.88365689217657
2,Telangana,Wheat,2021,847,43,0.7379605076992506,3.3871899964686767,1767,27.060453001660594,60,40,25000,0,2,10,88,70,1.3,0.96,27.773470692601073,39.358586348000564,0.69,7.03,2.09,1.11,0.52,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.73,57.126642865113425
3,Karnataka,Maize,2023,841,37,0.7206956318493423,3.1147936675236583,1824,26.72804223572145,58,38,20000,1,4,9,85,85,1.74,0.73,26.557292928473224,39.67925327514574,0.81,5.71,1.96,0.84,1.13,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.69,53.97018218237089
4,Tamil Nadu,Cotton,2024,1024,55,0.8954346459652858,3.8173916240061003,6019,31.99619799241458,65,45,40000,1,5,14,92,86,3.92,0.83,29.34873285800998,43.4639378602745,0.6,7.34,2.84,1.06,0.82,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.75,60.64238575857126
5,Maharashtra,Sugarcane,2025,905,54,0.8372519951829362,3.1096688704012925,3052,30.88130957375033,67,47,35000,0,3,11,89,57,2.98,0.91,31.50356459165073,49.38329454771996,0.87,5.59,2.29,1.01,0.97,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.75,67.92696066642878
6,Maharashtra,Sugarcane,2025,754,56,0.7744147560506908,3.737825799985067,2756,30.412866595516,67,47,35000,0,3,11,89,60,2.25,0.86,32.219128667959794,48.355734073221434,0.56,7.42,2.29,1.01,1.14,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.71,70.250353191428
7,Maharashtra,Sugarcane,2025,869,51,0.795010985868503,3.477144966671669,2739,32.34014067487465,67,47,35000,0,3,11,89,60,2.25,0.86,32.219128667959794,48.355734073221434,0.56,7.42,2.29,1.01,1.14,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.71,70.58330431780925
8,Karnataka,Maize,2023,680,39,0.7425827374443517,2.419021304493141,1635,26.954169865761028,58,38,20000,1,4,9,85,52,3.83,0.77,27.2903455808189,36.591214206090356,0.61,7.89,1.96,0.84,0.57,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.7,57.6362207434345
9,Andhra Pradesh,Rice,2022,867,50,0.8359993450135317,3.0689278781346485,1872,29.09678508425323,62,42,30000,0,3,12,90,71,2.43,0.94,29.071549368149515,40.34561585676336,0.61,7.91,2.44,1.06,1.05,0.68,4.29,0,1.51,1500,7000.0,7750,-750.0,0.75,64.84271299306717
10,Telangana,Wheat,2021,874,46,0.7688768412861597,3.183549850790369,2046,28.667741670228867,60,40,25000,0,2,10,88,79,1.78,0.93,28.523239230657435,40.98101061464833,0.72,6.31,2.09,1.11,1.09,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.72,64.46880196341024
11,Karnataka,Maize,2023,857,35,0.6631412382855268,2.5200900660472723,1558,26.0685762794826,58,38,20000,1,4,9,85,68,2.04,0.93,26.569680988754936,37.034178746292206,0.31,5.82,1.96,0.84,0.9,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.55,55.75170112488068
12,Telangana,Wheat,2021,756,46,0.7562485007900591,2.9539847533762535,2016,29.642659981535555,60,40,25000,0,2,10,88,88,1.39,0.89,28.406037917790357,40.331204869596775,0.31,6.86,2.09,1.11,1.2,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.61,58.97960346380757
13,Karnataka,Maize,2023,752,38,0.7081215477489383,3.177692178827848,1822,26.74268826448916,58,38,20000,1,4,9,85,93,2.12,0.89,26.180579540108816,39.27307532808521,0.83,7.59,1.96,0.84,1.44,0.55,4.46,0,1.19,2000,4480.0,8000,-3520.0,0.76,62.31478992596681
14,Tamil Nadu,Cotton,2024,1018,62,0.9018167947560514,3.4895660243163107,6016,28.516344780569845,65,45,40000,1,5,14,92,58,2.3,0.8,30.319968092068358,46.33471269156903,0.32,5.6,2.84,1.06,1.3,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.62,63.38230967317285
15,Tamil Nadu,Cotton,2024,1127,58,0.8424421886851894,4.115364115228889,6083,30.96919502693578,65,45,40000,1,5,14,92,86,3.92,0.83,29.34873285800998,43.4639378602745,0.6,7.34,2.84,1.06,0.82,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.75,69.13876290321797
16,Tamil Nadu,Cotton,2024,1096,60,0.8899597260044054,3.671142253380588,6015,30.572417410471402,65,45,40000,1,5,14,92,89,4.88,0.71,30.816531771933306,45.85218987692573,0.48,5.63,2.84,1.06,1.0,2.12,1.65,0,1.72,2500,24180.0,9000,15180.0,0.66,69.81044862254465
17,Telangana,Wheat,2021,892,48,0.7850351278838751,3.4603282214041378,1661,27.262973609936147,60,40,25000,0,2,10,88,79,1.78,0.93,28.523239230657435,40.98101061464833,0.72,6.31,2.09,1.11,1.09,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.72,61.618107285744244
18,Maharashtra,Sugarcane,2025,880,54,0.8013955446690708,3.5224113844635445,3278,32.486074896136195,67,47,35000,0,3,11,89,98,1.56,0.94,31.64156012994347,45.952398188955605,0.72,6.52,2.29,1.01,1.46,1.03,3.53,0,1.44,1500,9900.0,7875,2025.0,0.73,70.16890289504168
19,Telangana,Wheat,2021,869,43,0.7990123117682009,2.7073919014442933,2042,26.879447825475907,60,40,25000,0,2,10,88,79,1.78,0.93,28.523239230657435,40.98101061464833,0.72,6.31,2.09,1.11,1.09,0.62,4.34,0,1.3,1000,5760.0,7125,-1365.0,0.72,62.49545564221085
